YEAR,WEEK,ID_MATERIAL,ID_VENDOR,ID_PLANT,MAT GROUP,CONTRACT QTY,PRICE,CD_DOWN_INTERVAL,VL_BATCH,VL_MPVS,VL_MIN_ORDER_QTY,BATCH,MPVS,FY,FY_LY,STD BATCH,FY WOW,CONTRACT WEIGHT,SUPER THEME,ABC PRESENT,SAFETY TIME PROFILE,COVERAGE PROFILE SITE,COVERAGE PROFILE NO,VS CURRENT,VS PREV,SEGMENTATION,LIFETIME,LAST WEEK SITE COMMENTS,SIP COMMENTS,SITE COMMENTS,AVG_COVERAGE_ONLY,AVG_COVERAGE_ONLY_Q2,TOTAL_DEMAND_ONLY,TOTAL_DEMAND_ONLY_Q2,AVG_DEMAND_ONLY,AVG_DEMAND_ONLY_Q2,TOTAL_PREBUILD,TOTAL_PREBUILD_Q2,AVG_PREBUILD,AVG_PREBUILD_Q2,AVG_INVENTORY_ONLY,AVG_INVENTORY_ONLY_Q2,AVG_SAFETY,AVG_SAFETY_Q2,AVG_SUPPLY,AVG_SUPPLY_Q2
2021,31,302,1,1,1,12800,295.52,10000,7.0,5.0,5000.0,4396.0,13760.0,18156.0,18156.0,18156.0,1.0,0.7050011015642212,3,1,1,1,1,112.6483124946234,98.00340917,1,3.0,1,1,1,981.5,,0.0,,,,0.0,,,,,,,,0.0,
2020,33,433,6,1,3,41600,120.56,40000,7.0,5.0,5000.0,42000.0,18000.0,93312.0,95140.0,60000.0,0.98078620979609,0.6933333333333334,6,1,1,5,2,23.26283830024613,30.3423548,7,0.0,1,1,1,21.166666666666668,,-17914.0,,-2985.6666666666665,,0.0,,0.0,,9686.333333333334,,0.0,,11490.0,
2021,6,1299,3,1,3,27300,158.06,25000,7.0,5.0,5000.0,41600.0,57600.0,213339.0,252812.0,99200.0,0.8438642153062355,0.2752016129032258,5,1,1,13,7,91.15220953983732,91.06405327,8,0.0,1,1,1,62.0,100.76923076923076,-41860.0,-57375.0,-4651.111111111111,-4413.461538461538,0.0,0.0,0.0,0.0,40843.444444444445,73567.61538461539,0.0,0.0,80787.0,73375.0
2022,22,1687,2,1,1,12225,430.11,10000,7.0,5.0,5000.0,12000.0,13440.0,40388.0,34593.0,25440.0,1.1675194403492035,0.4805424528301887,13,1,1,5,2,135.28925680631914,35.58325475,1,3.0,1,1,1,,30.5,,-4216.0,,-702.6666666666666,,0.0,,0.0,,4396.166666666667,,0.0,,13440.0
2021,43,2193,3,1,3,84000,41.61,60000,7.0,5.0,5000.0,96000.0,96000.0,552000.0,552000.0,192000.0,1.0,0.4375,5,1,1,5,5,,96.61726702,1,0.0,5,1,1,15.307692307692308,29.0,-218075.0,-31202.0,-16775.0,-10400.666666666666,0.0,-1291.0,0.0,-430.3333333333333,29957.846153846152,38873.0,0.0,0.0,152806.0,33051.0
2020,2,122,1,1,1,42840,126.75,40000,7.0,5.0,5000.0,8080.0,805.0,84937.0,84937.0,8885.0,1.0,4.821609454136184,5,2,1,1,1,139.1387454025456,72.18578165743025,1,0.0,1,1,1,67.25,49.53846153846154,-30512.0,-25864.0,-2542.6666666666665,-1989.5384615384608,0.0,0.0,0.0,0.0,24018.666666666668,14435.384615384615,-734.5833333333334,118.46153846153848,25600.0,28901.0
2022,5,2188,2,2,1,30120,153.6,30000,7.0,5.0,5000.0,10408.0,8549.0,169406.0,164981.0,18957.0,1.0268212703280983,1.5888589966766893,33,1,1,5,5,113.94644418626928,76.81316319,9,1.0,1,1,1,4.6,31.46153846153846,-57605.0,-42771.0,-5760.5,-3290.076923076923,0.0,0.0,0.0,0.0,1938.9,12878.846153846154,0.0,0.0,35696.0,72370.0
2021,33,1974,3,1,3,48000,148.39,40000,7.0,5.0,5000.0,19200.0,0.0,47619.0,47619.0,19200.0,1.0,2.5,5,1,1,1,1,,0.0,1,0.0,1,1,1,0.0,,0.0,,,,0.0,,,,,,,,0.0,
2023,26,4030,1,2,1,85500,113.97,75000,7.0,5.0,5000.0,41570.0,9946.0,144219.0,138304.0,51516.0,1.0427681050439612,1.659678546470999,2,1,1,23,6,0.265035761,1.057669042,8,1.0,1,1,1,,66.0,,0.0,,,,0.0,,,,,,,,0.0
2022,20,3107,2,1,1,15192,1558.39,10000,7.0,5.0,5000.0,10795.0,4396.0,15191.0,15191.0,15191.0,1.0,1.0000658284510566,30,3,1,5,6,60.10687195,24.94122273,5,1.0,1,1,3,,20.625,,-45728.0,,-5716.0,,0.0,,0.0,,14905.125,,0.0,,81701.0
2022,3,2286,4,1,3,49400,127.65,40000,7.0,5.0,5000.0,89600.0,70400.0,502038.0,502038.0,160000.0,1.0,0.30875,3,1,1,6,6,82.30471740244425,27.66243735,1,3.0,1,1,1,8.0,49.69230769230769,-90139.0,-58489.0,-7511.583333333333,-4499.153846153846,0.0,0.0,0.0,0.0,10574.0,29830.53846153846,0.0,0.0,77760.0,89126.0
2023,49,3944,5,1,3,5376,825.39,5000,7.0,5.0,5000.0,2560.0,5760.0,16728.0,13993.0,8320.0,1.195454870292289,0.6461538461538462,30,1,1,20,29,0.336265783,1.115539452,1,1.0,4,5,2,46.92307692307692,74.28571428571429,0.0,0.0,,,0.0,0.0,,,,,,,6000.0,1200.0
2022,46,3243,4,1,3,5780,474.99,5000,7.0,5.0,5000.0,4800.0,8800.0,46574.0,48360.0,13600.0,0.9630686517783292,0.425,8,1,5,20,26,53.6055008230336,2.026194773,6,3.0,1,3,3,,,,,,,,,,,,,,,,
2020,3,165,4,1,3,70720,102.87,60000,7.0,5.0,5000.0,57600.0,60800.0,247499.0,253538.0,118400.0,0.9761810852811018,0.5972972972972973,2,1,1,1,1,67.98594895245633,0.154442193,1,0.0,1,1,1,34.09090909090909,57.69230769230769,-81536.0,-60790.0,-7412.363636363636,-4676.153846153846,-21500.0,0.0,-1954.5454545454545,0.0,30703.636363636364,36892.53846153846,-800.0909090909091,229.23076923076923,122427.0,51153.0
2022,41,2438,2,1,1,44640,141.58,40000,7.0,5.0,5000.0,11040.0,19520.0,74720.0,80320.0,30560.0,0.9302788844621512,1.4607329842931938,16,2,5,5,4,108.6360112201344,68.54272268,6,0.0,1,1,1,,,,,,,,,,,,,,,,
2022,35,2698,2,1,1,48440,392.33,45000,7.0,5.0,5000.0,80780.0,34020.0,271740.0,218610.0,114800.0,1.2430355427473585,0.4219512195121951,4,1,1,5,5,115.0940754609972,77.10118481,5,0.0,1,1,4,,,,,,,,,,,,,,,,
2021,33,1298,3,1,3,61250,46.16,60000,7.0,5.0,5000.0,123000.0,164000.0,594500.0,574000.0,287000.0,1.0357142857142858,0.2134146341463414,8,1,1,18,7,63.29247878783042,50.41327332,5,0.0,1,1,1,14.833333333333334,,-84710.0,,-14118.333333333334,,0.0,,0.0,,-12304.666666666666,,0.0,,164753.0,
2023,39,4102,2,1,1,64650,34.72,50000,7.0,5.0,5000.0,56700.0,48600.0,133650.0,175500.0,105300.0,0.7615384615384615,0.613960113960114,5,3,1,1,1,0.733874244,1.369080448,1,1.0,1,1,1,205.5,,0.0,,,,0.0,,,,,,,,0.0,
2022,6,2211,1,2,1,12160,289.03,10000,7.0,5.0,5000.0,55.0,101.0,56957.0,69411.0,156.0,0.8205759893964933,77.94871794871794,2,1,1,5,5,66.97215591,40.77318188,9,1.0,1,1,1,46.22222222222222,36.76923076923077,-24493.0,-27260.0,-2721.4444444444443,-2096.923076923077,0.0,0.0,0.0,0.0,19792.777777777777,9424.76923076923,0.0,0.0,13440.0,19434.0
2020,31,262,3,1,3,51000,84.14,40000,7.0,5.0,5000.0,76500.0,27000.0,360000.0,355500.0,103500.0,1.0126582278481011,0.4927536231884058,7,1,1,5,7,122.0977914503614,52.44090402,5,0.0,1,1,2,42.0,,-31195.0,,-7798.75,,0.0,,0.0,,51198.5,,0.0,,17564.0,
2021,36,534,3,1,3,16200,490.19,15000,7.0,5.0,5000.0,29160.0,10800.0,97200.0,93960.0,39960.0,1.0344827586206895,0.4054054054054054,4,3,1,5,2,84.78439902760387,64.40242801,5,2.0,1,1,1,20.77777777777778,,-19302.0,,-2144.6666666666665,,0.0,,0.0,,6632.666666666667,,0.0,,14596.0,
2022,10,2338,1,1,2,11142,2838.25,10000,7.0,6.0,5000.0,3114.0,3852.0,38783.0,37493.0,6966.0,1.034406422532206,1.599483204134367,2,1,1,1,1,36.54669249341616,13.96334735,5,1.0,1,1,1,11.0,19.307692307692307,-3876.0,-6575.0,-775.2,-505.7692307692308,0.0,0.0,0.0,0.0,1084.6,1573.2307692307693,0.0,0.0,3072.0,5786.0
2020,17,637,4,1,3,5540,1318.55,5000,7.0,5.0,5000.0,0.0,10549.0,10549.0,5433.0,10549.0,1.9416528621387807,0.5251682623945397,4,3,2,1,1,377.4355391346096,0.0,1,3.0,1,1,1,,784.5,,-5340.0,,-1780.0,,0.0,,0.0,,3468.0,,0.0,,10392.0
2021,32,2000,3,1,3,81840,457.01,60000,7.0,5.0,5000.0,104977.0,52241.0,539842.0,546276.0,157218.0,0.9882220708945662,0.5205510819371828,27,3,1,5,2,84.39791197655154,68.63387502,5,2.0,1,1,1,20.8,,-65763.0,,-13152.6,,0.0,,0.0,,33562.2,,0.0,,52733.0,
2022,31,2911,4,1,3,20560,392.25,15000,7.0,5.0,5000.0,19440.0,10260.0,54476.0,60337.0,29700.0,0.9028622569899069,0.6922558922558922,27,1,1,5,2,76.98689090437777,51.87030696,8,0.0,1,1,1,,,,,,,,,,,,,,,,
2021,14,1686,2,1,1,78890,245.74,75000,7.0,5.0,5000.0,43820.0,44030.0,249652.0,267688.0,87850.0,0.9326230537043124,0.8980079681274901,13,1,1,5,6,0.0,109.8114688,1,0.0,1,1,1,,37.92307692307692,,-89903.0,,-6915.615384615385,,0.0,,0.0,,35391.84615384616,,0.0,,111156.0
2022,23,2468,1,1,1,134400,78.61,100000,7.0,5.0,5000.0,19200.0,0.0,482560.0,232960.0,19200.0,2.071428571428572,7.0,8,1,1,1,1,59.39581907930014,27.58452051,5,0.0,1,1,1,,72.4,,-16556.0,,-3311.2,,0.0,,0.0,,33821.6,,0.0,,0.0
2023,17,3415,1,1,1,37200,356.66,35000,7.0,5.0,5000.0,21400.0,40600.0,119959.0,143116.0,62000.0,0.8381941921238716,0.6,2,2,1,22,2,0.520155918,0.821040679,1,0.0,1,1,1,,54.6,,0.0,,,,0.0,,,,,,,,78048.0
2022,20,2667,4,1,3,25880,144.16,25000,7.0,5.0,5000.0,38400.0,44800.0,188522.0,236968.0,83200.0,0.7955588940278856,0.3110576923076923,2,1,1,5,2,79.65277606903996,31.92468792,8,0.0,1,1,1,,18.5,,-155242.0,,-19405.25,,0.0,,0.0,,36962.375,,0.0,,58464.0
2021,7,1535,4,1,3,14100,236.28,5000,7.0,5.0,5000.0,6724.0,608.0,59641.0,57544.0,7332.0,1.036441679410538,1.9230769230769231,6,1,1,5,4,124.20145522962744,88.19140524,1,3.0,1,1,1,20.375,24.23076923076923,-9713.0,-14149.0,-1214.125,-1088.3846153846157,0.0,0.0,0.0,0.0,1921.375,5000.615384615385,0.0,0.0,13248.0,17450.0
2020,51,209,1,1,1,68200,123.5,50000,7.0,5.0,5000.0,69000.0,30000.0,383924.0,383030.0,99000.0,1.0023340208338771,0.6888888888888889,7,1,1,5,5,5.879496710668749,94.05360301,5,0.0,1,1,1,29.23076923076923,33.27272727272727,-118402.0,-93712.0,-9107.846153846154,-8519.272727272728,0.0,0.0,0.0,0.0,43256.0,36174.36363636364,0.0,0.0,116007.0,81372.0
2023,19,3278,2,1,1,5100,438.13,5000,7.0,5.0,5000.0,6200.0,5200.0,27000.0,27200.0,11400.0,0.9926470588235294,0.4473684210526316,40,1,1,13,4,0.567916411,0.990386237,1,0.0,1,1,1,,46.0,,0.0,,,,0.0,,,,,,,,6144.0
2023,20,3964,1,1,2,33460,1405.39,30000,7.0,6.0,5000.0,4460.0,730.0,67600.0,72130.0,5190.0,0.9371967281297656,6.447013487475915,13,6,1,14,6,0.734279919,,8,0.0,1,1,1,,63.57142857142857,,0.0,,,,0.0,,,,,,,,36936.0
2023,6,2471,1,1,1,41140,187.71,40000,7.0,5.0,5000.0,32980.0,40800.0,131246.0,124358.0,73780.0,1.0553884752086715,0.5576036866359447,8,1,1,5,6,0.185741811,0.701630941,6,1.0,1,4,4,23.625,56.92307692307692,0.0,0.0,,,0.0,0.0,,,,,,,55772.0,39843.0
2022,43,3214,4,1,3,46300,137.04,40000,7.0,5.0,5000.0,28800.0,22400.0,300800.0,336438.0,51200.0,0.894072607731588,0.904296875,13,1,5,20,40,69.42828595840717,17.53462799,5,3.0,1,1,1,,,,,,,,,,,,,,,,
2020,23,682,2,1,2,6240,1847.95,5000,7.0,6.0,5000.0,3924.0,3870.0,7794.0,7794.0,7794.0,1.0,0.8006158583525789,8,1,1,1,1,0.1834423056518505,0.0,1,2.0,1,1,1,,0.0,,-7800.0,,-7800.0,,0.0,,0.0,,-7.0,,0.0,,520.0
2020,39,484,4,1,4,25507,438.0,25000,7.0,5.0,5000.0,25500.0,11250.0,96750.0,96750.0,36750.0,1.0,0.6940680272108843,8,1,1,5,7,76.17715136595292,68.65282356,5,1.0,1,1,1,45.16666666666666,,-17732.0,,-1477.6666666666667,,0.0,,0.0,,8108.666666666667,,0.0,,12100.0,
2023,50,3441,5,1,3,6720,526.52,5000,7.0,5.0,5000.0,6400.0,3200.0,27485.0,26934.0,9600.0,1.020457414420435,0.7,6,3,1,20,28,0.849894926,1.445381609,1,2.0,1,1,1,51.61538461538461,70.125,0.0,0.0,,,0.0,0.0,,,,,,,9000.0,3000.0
2021,15,1708,2,1,1,52160,117.29,50000,7.0,5.0,5000.0,27280.0,34640.0,150864.0,150888.0,61920.0,0.9998409416255766,0.8423772609819121,7,1,1,5,5,17.932086043174255,148.5961783,1,1.0,1,1,1,,40.15384615384615,,-48101.0,,-3700.076923076923,,0.0,,0.0,,22388.384615384617,,0.0,,60216.0
2023,50,2352,1,1,1,28560,730.07,25000,7.0,5.0,5000.0,18615.0,3825.0,106881.0,106530.0,22440.0,1.0032948465221063,1.2727272727272727,8,1,1,20,26,1.631094756,1.189987811,1,2.0,1,1,1,40.15384615384615,50.5,0.0,0.0,,,0.0,0.0,,,,,,,27648.0,9216.0
2021,46,1408,3,1,3,158000,85.76,120000,7.0,5.0,5000.0,143000.0,6500.0,481000.0,513500.0,149500.0,0.9367088607594936,1.05685618729097,8,1,1,1,1,51.71950385549315,18.99059209,7,2.0,1,1,1,3.615384615384616,0.0,-132508.0,-46028.0,-10192.923076923076,-7671.333333333333,0.0,0.0,0.0,0.0,-4224.769230769231,7596.0,0.0,0.0,207079.0,45576.0
2021,6,1500,4,1,3,120320,111.65,120000,7.0,5.0,5000.0,34730.0,0.0,278955.0,272643.0,34730.0,1.0231511537064952,3.46443996544774,2,1,1,13,2,69.14752573410175,90.67124463,1,3.0,1,1,1,54.22222222222222,79.23076923076923,-44631.0,-67639.0,-4959.0,-5203.0,0.0,0.0,0.0,0.0,42443.66666666666,74120.84615384616,0.0,0.0,61370.0,97766.0
2021,9,1558,4,1,3,14740,683.07,5000,7.0,5.0,5000.0,19980.0,270.0,39215.0,40400.0,20250.0,0.9706683168316832,0.7279012345679012,3,3,1,14,7,221.349399243814,77.29190161,5,2.0,1,1,1,11.4,92.53846153846152,-5935.0,-13552.0,-1187.0,-1042.4615384615386,0.0,0.0,0.0,0.0,1877.2,12032.0,0.0,0.0,5824.0,21376.0
2021,7,556,2,1,1,36540,107.87,35000,7.0,5.0,5000.0,30560.0,21760.0,106880.0,110703.0,52320.0,0.9654661571953786,0.698394495412844,3,1,1,5,5,154.85115987030076,51.04968566,1,3.0,1,1,1,22.25,36.69230769230769,-28694.0,-30657.0,-3586.75,-2358.230769230769,0.0,0.0,0.0,0.0,9251.125,12464.76923076923,0.0,0.0,41040.0,35003.0
2022,21,3123,3,1,3,89100,71.89,60000,7.0,5.0,5000.0,64426.0,0.0,187481.0,187481.0,64426.0,1.0,1.3829820258901686,4,1,1,5,5,,0.0,1,3.0,1,1,1,,32.0,,-41172.0,,-5881.714285714285,,0.0,,0.0,,31709.42857142857,,0.0,,54388.0
2022,18,2604,4,1,3,16400,77.66,15000,7.0,5.0,5000.0,0.0,35880.0,35880.0,69773.0,35880.0,0.5142390322904276,0.4570791527313266,18,2,1,1,1,,0.0,1,3.0,1,1,1,,51.4,,-92332.0,,-13190.285714285714,,0.0,,0.0,,34861.57142857143,,0.0,,34860.0
2023,37,3674,1,1,1,36000,202.33,35000,7.0,5.0,5000.0,1381.0,31500.0,32881.0,32881.0,32881.0,1.0,1.0948572123718865,2,2,1,5,5,0.54629136,0.812774943,1,0.0,4,1,1,960.5,,0.0,,,,0.0,,,,,,,,0.0,
2021,2,139,2,1,1,160160,92.29,100000,7.0,5.0,5000.0,74100.0,26650.0,353728.0,353728.0,100750.0,1.0,1.5896774193548386,2,1,1,13,2,49.85312805973768,110.6278698330962,1,3.0,1,1,1,39.833333333333336,81.15384615384616,-89498.0,-65766.0,-7458.166666666667,-5058.923076923077,0.0,0.0,0.0,0.0,39849.41666666666,72056.53846153847,0.0,0.0,113984.0,95050.0
2022,48,3515,2,1,2,14700,3072.85,10000,7.0,6.0,5000.0,12192.0,9144.0,81840.0,81096.0,21336.0,1.0091743119266054,0.6889763779527559,9,1,5,20,29,85.01233224,16.67128314,5,1.0,1,1,1,,,,,,,,,,,,,,,,
2021,21,1280,3,1,3,9200,254.79,5000,7.0,5.0,5000.0,0.0,22400.0,83200.0,80000.0,22400.0,1.04,0.4107142857142857,19,1,1,1,1,104.10996293997287,30.1099954,5,3.0,1,1,1,,113.66666666666669,,-5128.0,,-854.6666666666666,,0.0,,0.0,,35894.666666666664,,0.0,,24120.0
2023,9,3727,2,1,2,31152,1227.41,30000,7.0,6.0,5000.0,10944.0,14688.0,105648.0,112944.0,25632.0,0.935401614959626,1.2153558052434457,9,1,1,13,5,1.727148704,,9,0.0,1,1,1,34.6,42.92307692307692,0.0,0.0,,,0.0,0.0,,,,,,,13920.0,30632.0
2022,26,3233,4,1,3,50280,339.01,40000,7.0,5.0,5000.0,80915.0,44174.0,202922.0,202487.0,125089.0,1.002148286062809,0.4019538088880717,30,1,1,5,6,,0.0,8,1.0,1,1,1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020,45,454,3,1,3,41160,180.9089699,40000,7.0,5.0,5000.0,2187.0,3200.0,5387.0,2013.0,5387.0,2.6761053154495777,7.64061629849638,12,1,1,6,5,98.53827320918208,84.68961642,5,3.0,1,1,1,35.15384615384615,55.2,-16282.0,-3026.0,-1252.4615384615386,-605.2,0.0,0.0,0.0,0.0,4602.0,4987.2,0.0,0.0,9903.0,4564.0
2020,6,327,4,1,3,12915,213.7,5000,7.0,5.0,5000.0,12000.0,24000.0,97894.0,92466.0,36000.0,1.0587026582743928,0.35875,5,1,1,1,1,92.14894742339771,71.43976689,1,3.0,1,1,1,40.5,27.53846153846154,-18260.0,-26566.0,-2282.5,-2043.5384615384608,0.0,0.0,0.0,0.0,14674.625,8939.384615384615,-849.5,173.3846153846154,23040.0,22306.0
2021,45,1295,3,1,3,28560,195.56,25000,7.0,5.0,5000.0,12800.0,24000.0,246400.0,235200.0,36800.0,1.0476190476190477,0.7760869565217391,6,1,1,6,6,61.05572535617869,67.17273336,5,1.0,1,1,1,17.923076923076923,66.0,-56492.0,-19767.0,-4345.538461538462,-3953.4,0.0,-5689.0,0.0,-1137.8,10070.076923076924,36524.0,0.0,0.0,60646.0,40680.0
2020,34,51,1,1,1,99110,267.84,75000,7.0,5.0,5000.0,99110.0,70890.0,308380.0,354960.0,170000.0,0.8687739463601533,0.583,2,1,1,5,7,84.38134399529946,61.28152829,5,0.0,1,1,1,88.0,,-36869.0,,-5267.0,,0.0,,0.0,,49250.142857142855,,0.0,,0.0,
2021,8,1436,4,1,3,11080,236.28,5000,7.0,5.0,5000.0,12800.0,9600.0,59774.0,63645.0,22400.0,0.9391782543797628,0.4946428571428571,6,1,1,5,2,168.37809370795222,41.70512437,1,3.0,1,1,2,15.285714285714286,29.692307692307693,-11934.0,-16563.0,-1704.857142857143,-1274.076923076923,0.0,0.0,0.0,0.0,3015.1428571428573,6390.307692307692,0.0,0.0,13248.0,20390.0
2023,7,2936,5,1,3,53050,172.27,40000,7.0,5.0,5000.0,35200.0,41600.0,178862.0,387344.0,76800.0,0.4617652525920112,0.6907552083333334,6,1,1,13,6,0.168098322,0.740422835,1,0.0,7,1,1,29.142857142857142,41.92307692307692,0.0,0.0,,,0.0,0.0,,,,,,,75324.0,62084.0
2020,19,743,1,1,2,36850,2747.77,35000,7.0,6.0,5000.0,4940.0,14030.0,40972.0,33223.0,18970.0,1.2332420311230172,1.9425408539799685,4,3,1,7,6,315.5113615925385,56.12071937,1,3.0,1,1,1,,34.625,,-5079.0,,-634.875,,0.0,,0.0,,3446.875,,0.0,,9902.0
2020,7,366,2,1,1,26520,159.43,25000,7.0,5.0,5000.0,16680.0,18000.0,90099.0,95622.0,34680.0,0.942241325218046,0.7647058823529411,3,1,1,5,6,85.54246489,49.86603559,1,3.0,1,1,1,38.85714285714285,51.76923076923077,-16950.0,-27512.0,-2421.428571428572,-2116.3076923076924,0.0,0.0,0.0,0.0,15955.285714285714,16696.846153846152,0.0,0.0,22630.0,28752.0
2020,24,909,3,1,3,9600,325.32,5000,7.0,5.0,5000.0,20800.0,30400.0,209600.0,216000.0,51200.0,0.9703703703703704,0.1875,27,1,1,10,15,,120.6518009,9,0.0,1,1,1,,14.333333333333334,,-2426.0,,-808.6666666666666,,0.0,,0.0,,10550.333333333334,,0.0,,6000.0
2022,37,3165,4,1,3,15200,319.86,15000,7.0,5.0,5000.0,12800.0,4800.0,31064.0,31200.0,17600.0,0.9956410256410256,0.8636363636363636,5,1,1,5,5,110.3486484217182,22.43118724,8,0.0,1,1,1,,,,,,,,,,,,,,,,
2022,14,1967,5,1,3,49000,177.45,40000,7.0,5.0,5000.0,54400.0,25600.0,146374.0,160607.0,80000.0,0.9113799523059394,0.6125,2,2,1,5,2,85.09476737678196,16.73440849,1,3.0,1,1,1,44.0,37.15384615384615,-4690.0,-98593.0,-4690.0,-7584.076923076923,0.0,0.0,0.0,0.0,42945.0,42753.0,0.0,0.0,0.0,92236.0
2021,6,409,1,1,1,128180,73.23,100000,7.0,5.0,5000.0,97580.0,48960.0,509336.0,530220.0,146540.0,0.9606125759118856,0.8747099767981439,8,1,1,6,6,100.30393907182196,134.7267377,6,2.0,1,1,1,46.11111111111112,69.92307692307692,-70024.0,-124477.0,-7780.444444444444,-9575.153846153846,0.0,0.0,0.0,0.0,60035.333333333336,124750.0,0.0,0.0,96470.0,196832.0
2020,13,148,1,1,1,106080,353.35,100000,7.0,5.0,5000.0,69760.0,13920.0,241844.0,256138.0,83680.0,0.9441941453435256,1.2676864244741874,4,2,1,5,9,158.75382164169594,21.67726505,1,3.0,1,1,1,9.0,44.76923076923077,-4744.0,-58741.0,-4744.0,-4518.538461538462,0.0,0.0,0.0,0.0,4292.0,30068.0,0.0,0.0,8640.0,103983.0
2021,46,1639,3,1,3,31000,46.28,25000,7.0,5.0,5000.0,31000.0,15500.0,240106.0,236617.0,46500.0,1.0147453479673902,0.6666666666666666,5,1,1,1,1,131.6345780749776,55.86610389,1,0.0,1,1,1,5.230769230769231,0.0,-76829.0,-33817.0,-5909.923076923077,-5636.166666666667,0.0,0.0,0.0,0.0,-1157.4615384615386,5460.833333333333,0.0,0.0,88712.0,32765.0
2022,6,1797,6,1,3,24500,301.37,15000,7.0,5.0,5000.0,12000.0,9000.0,26896.0,28195.0,21000.0,0.9539280014186912,1.1666666666666667,27,1,1,1,1,58.06772899239133,42.59333259,1,0.0,1,1,1,9.555555555555555,706.6153846153846,-15309.0,-9409.0,-1701.0,-723.7692307692307,0.0,0.0,0.0,0.0,1199.111111111111,10042.0,0.0,0.0,12980.0,18720.0
2021,5,1444,3,1,3,5400,275.59,5000,7.0,5.0,5000.0,8000.0,800.0,63742.0,62654.0,8800.0,1.0173652121173429,0.6136363636363636,13,1,1,6,5,104.21742757887029,82.16653149,7,1.0,1,1,1,54.7,63.84615384615385,-8584.0,-16100.0,-858.4,-1238.4615384615386,0.0,0.0,0.0,0.0,8684.9,13090.307692307691,0.0,0.0,8916.0,21728.0
2021,21,1789,3,1,3,20900,170.65,15000,7.0,5.0,5000.0,43200.0,16800.0,333600.0,376800.0,60000.0,0.8853503184713376,0.3483333333333333,3,1,1,1,1,181.6347645658982,6.967422582,9,0.0,1,1,1,,99.33333333333331,,-11195.0,,-1865.8333333333333,,0.0,,0.0,,54750.66666666666,,0.0,,15744.0
2023,48,3035,4,1,3,30040,309.96,25000,7.0,5.0,5000.0,25600.0,12800.0,106717.0,105096.0,38400.0,1.0154239933013625,0.7822916666666667,6,1,1,20,26,2.136017551,0.942416939,1,2.0,7,1,1,19.07692307692308,25.0,0.0,0.0,,,0.0,0.0,,,,,,,43344.0,6192.0
2023,30,3804,3,1,3,16580,266.34,15000,7.0,5.0,5000.0,11200.0,11200.0,54400.0,54400.0,22400.0,1.0,0.7401785714285715,9,1,1,6,6,0.187887604,0.947234627,9,1.0,1,1,1,39.0,,0.0,,,,0.0,,,,,,,,1621.0,
2021,31,1622,5,1,3,8816,422.81,5000,7.0,5.0,5000.0,4444.0,3900.0,8344.0,8344.0,8344.0,1.0,1.0565675934803451,16,2,1,1,1,32.95317293052851,43.02077215,1,3.0,1,1,1,0.0,,0.0,,,,0.0,,,,,,,,0.0,
2022,46,3020,4,1,3,120040,146.1,120000,7.0,5.0,5000.0,71400.0,81600.0,471673.0,545427.0,153000.0,0.8647775045973155,0.7845751633986928,4,1,5,20,27,79.73432149539002,15.69018046,5,0.0,1,3,3,,,,,,,,,,,,,,,,
2020,22,840,1,1,1,91700,304.24,75000,7.0,5.0,5000.0,48141.0,42033.0,90174.0,,90174.0,,1.0169228380686228,11,1,2,1,1,0.5544617398042802,0.0,1,0.0,1,1,1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022,42,3227,4,1,3,26000,149.77,25000,7.0,5.0,5000.0,25600.0,19200.0,124097.0,137600.0,44800.0,0.9018677325581396,0.5803571428571429,5,1,5,20,29,99.78541127607588,16.5239783,10,0.0,1,3,3,,,,,,,,,,,,,,,,
2021,6,1256,2,1,1,35100,32.61,35000,7.0,5.0,5000.0,18900.0,67500.0,208227.0,236140.0,86400.0,0.8817946980604726,0.40625,27,2,1,13,6,91.7766999863776,53.75240603,8,0.0,1,3,1,66.33333333333333,89.3076923076923,-60193.0,-60487.0,-6688.111111111111,-4652.846153846154,0.0,0.0,0.0,0.0,52478.22222222222,63121.07692307692,0.0,0.0,101888.0,62786.0
2021,34,2045,1,1,1,6045,5017.82,5000,7.0,5.0,5000.0,5491.0,0.0,5491.0,5491.0,5491.0,1.0,1.1008923693316337,4,3,2,1,1,60.68494631635899,111.8457962,1,2.0,1,1,1,0.0,,0.0,,,,0.0,,,,,,,,0.0,
2023,20,3252,3,1,3,10090,683.39,5000,7.0,5.0,5000.0,9600.0,4800.0,32059.0,24008.0,14400.0,1.3353465511496168,0.7006944444444444,9,1,1,5,5,0.010244735,0.698092342,1,3.0,1,1,1,,46.71428571428572,,0.0,,,,0.0,,,,,,,,5865.0
2023,25,3400,3,1,3,28500,68.25,25000,7.0,5.0,5000.0,0.0,36485.0,36485.0,89172.0,36485.0,0.4091530973848293,0.7811429354529259,2,1,1,23,6,0.210391932,0.86793017,8,1.0,1,1,1,,82.0,,0.0,,,,0.0,,,,,,,,1300.0
